Year,Surface_Temperature,Run_Type,Model,Simulation
1850,14.509118652343773,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1851,14.518609619140648,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1852,14.594140625000023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1853,14.642053222656273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1854,14.386376953125023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1855,14.424951171875023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1856,14.665490722656273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1857,14.619195556640648,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1858,14.706689453125023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1859,14.683343505859398,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1860,14.432702636718773,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1861,14.519952392578148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1862,14.690118408203148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1863,14.600732421875023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1864,14.604028320312523,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1865,14.576318359375023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1866,14.550073242187523,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1867,14.593164062500023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1868,14.949670410156273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1869,14.665734863281273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1870,14.438165283203148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1871,14.610650634765648,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1872,14.742120361328148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1873,14.703546142578148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1874,14.673913574218773,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1875,14.756677246093773,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1876,14.859246826171898,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1877,14.833917236328148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1878,14.640618896484398,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1879,14.673669433593773,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1880,14.645928955078148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1881,14.775537109375023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1882,14.665979003906273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1883,14.731195068359398,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1884,14.365441894531273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1885,14.520562744140648,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1886,14.647424316406273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1887,14.535699462890648,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1888,14.127252197265648,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1889,14.183435058593773,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1890,14.610375976562523,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1891,14.267205810546898,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1892,14.211785888671898,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1893,14.346612548828148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1894,14.613397216796898,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1895,14.577844238281273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1896,14.601800537109398,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1897,14.545251464843773,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1898,14.550408935546898,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1899,14.459680175781273,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1900,14.585565185546898,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1901,14.574395751953148,tas_toa,NCC_NorESM2-LM,r3i1p1f1
1902,14.317773437500023,tas_toa,NCC_NorESM2-LM,r3i1p1f1
