Year,Surface_Temperature,Net_TOA_Flux,Run_Type,Model,Simulation
1850,13.624078369140648,1.6461029,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1851,13.611871337890648,1.4790955,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1852,13.765313720703148,1.1404114,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1853,13.568658447265648,1.6253357,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1854,13.567346191406273,1.3215637,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1855,13.432550048828148,1.6223755,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1856,13.599847412109398,1.6581421,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1857,13.740228271484398,1.4154968,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1858,13.560998535156273,1.5212555,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1859,13.514001464843773,1.6856079,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1860,13.718927001953148,1.3593292,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1861,13.688195800781273,0.74827576,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1862,13.480065917968773,1.5967255,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1863,13.588861083984398,1.1860352,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1864,13.623437500000023,1.6000977,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1865,13.610131835937523,1.3152924,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1866,13.577142333984398,1.7132263,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1867,13.540582275390648,1.3710632,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1868,13.644769287109398,1.6180878,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1869,13.646600341796898,1.8598175,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1870,13.645410156250023,1.3391571,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1871,13.685968017578148,1.2476654,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1872,13.576837158203148,1.6476135,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1873,13.692102050781273,1.2688141,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1874,13.568139648437523,1.7512207,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1875,13.687188720703148,1.6934967,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1876,13.736810302734398,1.4441833,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1877,13.696527099609398,1.3134308,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1878,13.712243652343773,1.377594,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1879,13.767755126953148,1.1813354,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1880,13.703363037109398,1.6511841,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1881,13.652825927734398,1.7343445,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1882,13.720605468750023,1.1259766,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1883,13.566217041015648,1.2972565,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1884,13.543695068359398,0.66185,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1885,13.664544677734398,1.1290588,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1886,13.590997314453148,1.9879608,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1887,13.692926025390648,1.618103,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
1888,13.641107177734398,1.8977661,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r5i1p1f2
